gene,log2FC,p_adj,category
LOXL1,1.126079380945594,3.94456113885507e-07,Upregulated
AKR7A3,1.0176666476031175,3.9848750026299097e-07,Upregulated
PDE6G,-1.323363255366992,4.057935059716027e-07,Downregulated
LDLRAD2,-1.0562954527085484,4.133956476214089e-07,Downregulated
NEK10,-2.181871070867426,4.211382092702128e-07,Downregulated
STAB2,-1.4932925354695668,4.216830335818427e-07,Downregulated
ADAM11,1.122525873677558,4.218680027881377e-07,Upregulated
DCC,-1.8171138118265613,4.24392788713401e-07,Downregulated
LONRF2,-1.6558483554470418,4.372311235625214e-07,Downregulated
FAM153B,-2.0221319111424174,4.376534618703214e-07,Downregulated
CCDC60,-2.3253955965889745,4.388829528192791e-07,Downregulated
GPRC5C,-1.1347043552721452,4.41008860671655e-07,Downregulated
PHEX,-1.19647820959504,4.41184066497325e-07,Downregulated
FKSG48,2.40633597532073,4.443796050375279e-07,Upregulated
OLFM4,2.040917991313645,4.453432304698264e-07,Upregulated
NPB,1.7155522323778345,4.54673192409885e-07,Upregulated
APOC4,-1.3311882148062737,4.581561477475981e-07,Downregulated
B3GNT3,1.7918162232243935,4.604988862065486e-07,Upregulated
FGF12,1.7390599052391913,4.6418137466800716e-07,Upregulated
COL5A1,1.3209849245824508,4.66316163164011e-07,Upregulated
SELE,-2.84469626635312,4.686896353299897e-07,Downregulated
ZNF737,-1.2533709221543354,4.7333227263248326e-07,Downregulated
TOX3,-1.9423648280317145,4.753642551919575e-07,Downregulated
PSORS1C2,1.9286140062906545,4.769774635950729e-07,Upregulated
FAM155A,-1.416460689106248,4.777155555284168e-07,Downregulated
M1AP,-1.6155451382961965,4.80625518694007e-07,Downregulated
CCL13,-1.447642468996614,4.817277003718604e-07,Downregulated
ZNF677,-1.25803110292202,4.824697989805633e-07,Downregulated
FBP2,-1.3536957285096525,4.832549622112048e-07,Downregulated
ZNF683,-1.5188537157592066,4.868137081624642e-07,Downregulated
AGT,-1.282725728754822,4.913045234667223e-07,Downregulated
MAP2,-1.6658516522832594,4.913045234667223e-07,Downregulated
LRG1,-1.8033382402383011,5.004737271451133e-07,Downregulated
CRISP2,-2.2180052068085545,5.098063919190178e-07,Downregulated
PIR,1.0425504592222428,5.182830908765795e-07,Upregulated
SUCNR1,-1.273147219892098,5.207234280102182e-07,Downregulated
ITGA2,1.1090262035995355,5.209384835779646e-07,Upregulated
BZRAP1,-1.0976577781597363,5.2434514348525e-07,Downregulated
COL8A1,-1.171970824111629,5.284474409634548e-07,Downregulated
SCHIP1,-1.4435130998969248,5.293211006394548e-07,Downregulated
IL34,-1.2393945763578929,5.29768406765615e-07,Downregulated
FASLG,-1.34096130846154,5.324051422528311e-07,Downregulated
FUT7,-1.009253802199502,5.434933194417976e-07,Downregulated
SLC5A1,-1.9360767999369013,5.688285466243117e-07,Downregulated
SIGLEC12,-1.1441853481474578,5.718629702743038e-07,Downregulated
SPDEF,-1.9043635835377293,5.739483600723219e-07,Downregulated
AC007952.6,-1.3643666912622177,5.759754878096227e-07,Downregulated
NDRG1,1.2549017382420384,5.765230122329818e-07,Upregulated
EFCAB5,-1.0154337458762748,5.799584462763347e-07,Downregulated
TMEM61,-1.402555478855053,5.811304223074091e-07,Downregulated
ZFHX2,-1.0881853444355754,5.921810121423792e-07,Downregulated
C1orf61,1.988772239532236,5.935726145252732e-07,Upregulated
IL17RD,1.4485759239892402,5.979206457997751e-07,Upregulated
TRPM2,1.0960671346979014,6.010944595142906e-07,Upregulated
SLCO1B3,2.2161957059791506,6.03079065407974e-07,Upregulated
LXN,-1.02548953942415,6.033600466242129e-07,Downregulated
EEF1A2,2.141289384714661,6.034147568209221e-07,Upregulated
KRT4,-2.758206952358992,6.093164077100824e-07,Downregulated
PCDHGA7,-1.135370334465223,6.105789000741681e-07,Downregulated
GOLGA8H,-1.2563783499533816,6.154530968438261e-07,Downregulated
CCDC114,-1.991958772372688,6.299031955586424e-07,Downregulated
SCN5A,1.2242798862331914,6.495825176414674e-07,Upregulated
EYA2,1.9364641228682664,6.503846175528485e-07,Upregulated
RP11-553A10.1,1.770081739142672,6.506716940625967e-07,Upregulated
AKNAD1,-1.23084296631776,6.509911437679813e-07,Downregulated
CCR6,-1.4782832236145418,6.617741883319764e-07,Downregulated
SRXN1,1.4431377106970054,6.661125171735861e-07,Upregulated
VIPR2,-1.5250127521191703,6.686728270702975e-07,Downregulated
NAP1L3,-1.059420533835639,6.87589418122608e-07,Downregulated
MS4A6E,-1.76567321205305,6.886991358503526e-07,Downregulated
KCNMB4,-1.1580217840491542,6.887500596029258e-07,Downregulated
TBX1,1.268442300508454,7.024740300854569e-07,Upregulated
ZNF418,-1.131228710040575,7.028195323598433e-07,Downregulated
GPR158,1.5477149102306005,7.048130150321122e-07,Upregulated
WDR66,1.6748957574607513,7.071063374167593e-07,Upregulated
WNT7B,1.4243306311805126,7.095351572784388e-07,Upregulated
NWD1,-2.160817825204149,7.202528167537665e-07,Downregulated
MYCN,1.8046734438782188,7.327300910824214e-07,Upregulated
NOX4,1.2088164212660963,7.327964170324941e-07,Upregulated
PON1,-1.5360584788385272,7.329604273794742e-07,Downregulated
LRFN1,1.0017039535878824,7.35405301439617e-07,Upregulated
C9orf117,-1.9058517735981688,7.420521880124869e-07,Downregulated
MMEL1,-1.4212357263239053,7.454503317069608e-07,Downregulated
DEC1,1.7661102628932637,7.502665594202176e-07,Upregulated
ST6GAL1,-1.1054908979802338,7.511789003140067e-07,Downregulated
NOS3,-1.238432825067323,7.56368621847496e-07,Downregulated
GUCY2D,-1.210600107986136,7.646864682510292e-07,Downregulated
CD3E,-1.3862823398582886,7.738576856036259e-07,Downregulated
LOXL2,1.316473876322946,7.748084805068937e-07,Upregulated
HIST1H2BJ,1.437415979636835,7.779020976022454e-07,Upregulated
VSTM5,1.3371517849911174,7.793922450703336e-07,Upregulated
THSD4,-1.0307686566467495,7.850145938380794e-07,Downregulated
CD2,-1.308811088425788,7.87358727264386e-07,Downregulated
APOD,-1.72940743298855,7.909668907404163e-07,Downregulated
GREB1L,1.4922762889327412,7.980074590986523e-07,Upregulated
FOXP3,1.3129880798369309,7.980846547934705e-07,Upregulated
HABP2,-1.9324617284407624,7.980991050636162e-07,Downregulated
NCAM2,-1.4099833080801227,8.06044189968982e-07,Downregulated
CD3G,-1.436083321974455,8.118888746204442e-07,Downregulated
ALOX12,1.7841958239630986,8.198641104763926e-07,Upregulated
PSORS1C1,-1.1041516588833584,8.228826482146413e-07,Downregulated
NETO2,1.202345338350022,8.376430146085911e-07,Upregulated
CES4A,-1.0247079233080472,8.403162140998862e-07,Downregulated
TREML2,-1.1747263585729004,8.408114188509877e-07,Downregulated
NR1D1,1.0521571928438664,8.408114188509877e-07,Upregulated
GREB1,1.077209898974076,8.557333980886274e-07,Upregulated
NPFFR1,-1.2188186916645678,8.56622310706339e-07,Downregulated
TNFAIP3,-1.035488466303633,8.612126841920996e-07,Downregulated
TMEM52,1.2135560116712245,8.656882023778985e-07,Upregulated
CD84,-1.1584692547270992,8.916456117762097e-07,Downregulated
GBP1,-1.0247033794839613,8.952729120644878e-07,Downregulated
PLIN4,-1.0227235934043972,8.963835501111151e-07,Downregulated
MFAP3L,-1.0733656003199965,9.07453704443805e-07,Downregulated
C16orf71,-1.6432747823350715,9.08186474362954e-07,Downregulated
ADAMTSL4-AS1,-1.3715059162148493,9.20373219269242e-07,Downregulated
BAIAP3,-1.424714613934884,9.266042563651948e-07,Downregulated
AP005482.1,-1.1329969966324098,9.280323874998718e-07,Downregulated
RP11-146D12.2,-1.5166522014133863,9.390471585278436e-07,Downregulated
CDX1,1.506481978878853,9.422689112638726e-07,Upregulated
HORMAD1,2.040855281426909,9.469773483331408e-07,Upregulated
CADPS,-1.1909237780358728,9.474350702173836e-07,Downregulated
PCDHB4,-1.1441536287412548,9.503398050366838e-07,Downregulated
TNFRSF11B,-1.3007937956628457,9.55128726230594e-07,Downregulated
F2RL1,1.0505790565310775,9.578965656049426e-07,Upregulated
C11orf70,-1.4753795597741697,9.620822898305076e-07,Downregulated
MME,-1.6882149216462352,9.665876385219358e-07,Downregulated
EGR3,-1.577285105545129,9.730771297865607e-07,Downregulated
KIF1A,2.1963170727342947,9.822851935888714e-07,Upregulated
NPPC,2.4475755651575914,9.878915340989227e-07,Upregulated
ACSBG1,-1.7068121798625948,9.99794683228031e-07,Downregulated
PTGS2,-1.813708960215175,1.023975957359209e-06,Downregulated
TMEM249,1.3472324244916407,1.0286017669129067e-06,Upregulated
POSTN,1.6550973592958336,1.0324498175257684e-06,Upregulated
CCNB3,-1.082123363022769,1.0337370643262652e-06,Downregulated
LIPM,1.017304676179675,1.065403882266286e-06,Upregulated
SH2D1A,-1.2837275651829143,1.071755921605057e-06,Downregulated
KBTBD12,-1.443026207802132,1.0753783659603089e-06,Downregulated
TNFRSF8,-1.1997802079506856,1.0772446098101292e-06,Downregulated
SLC5A3,1.0739370913917226,1.083737969383765e-06,Upregulated
LAMC2,1.2890211141884258,1.1003035177783873e-06,Upregulated
MT1E,-1.3882345902719295,1.1057719172481698e-06,Downregulated
ZACN,1.855892069955,1.112134639492299e-06,Upregulated
FAM19A3,1.456115824023187,1.11361233719598e-06,Upregulated
FCGR2B,-1.07529021986117,1.1182814818454558e-06,Downregulated
MAPK8IP2,1.2577100901723233,1.121834151017125e-06,Upregulated
PTPRR,-1.331021979469175,1.1249356153360192e-06,Downregulated
C15orf48,1.3117661754806775,1.1271841322179105e-06,Upregulated
FAM169A,1.0152873145854269,1.142255085060618e-06,Upregulated
AC027307.3,-1.0505438369642417,1.1545263829572738e-06,Downregulated
APOL4,-1.1086211216764994,1.1677140433010235e-06,Downregulated
OLFM2,1.0299959020727805,1.1738068436412304e-06,Upregulated
ACTA2,-1.1286275563290695,1.184519208642883e-06,Downregulated
ARL14,1.7304664677742718,1.1905092243552989e-06,Upregulated
EPHA3,-1.3037575838103672,1.1983878046548565e-06,Downregulated
MSX2,1.1302161566024918,1.2222143648854947e-06,Upregulated
BBOX1,1.569326195806068,1.2486049386218826e-06,Upregulated
SYNGR3,1.3045389524627224,1.2593852389121562e-06,Upregulated
GZMB,-1.2258741910387876,1.265617621034684e-06,Downregulated
FOXO6,1.3195442468805378,1.2684770861242349e-06,Upregulated
FAM110B,-1.0692421515179813,1.2709824074401296e-06,Downregulated
ICA1,-1.157853482629058,1.2871019839953931e-06,Downregulated
SLC26A4,-1.25095207350002,1.322159884434627e-06,Downregulated
BCHE,-1.888176610214168,1.3243767576089094e-06,Downregulated
TMEM35,-1.507780674555229,1.3282382851300347e-06,Downregulated
TGIF2-C20orf24,1.4970627093360385,1.334911167513014e-06,Upregulated
TMEM179,2.04608750948817,1.365113497557391e-06,Upregulated
FAM46A,-1.009812722902386,1.3683485162657855e-06,Downregulated
POF1B,1.5848118470664536,1.3691642322509365e-06,Upregulated
CCDC155,-1.6628661192444358,1.4085193337498635e-06,Downregulated
CKB,-1.1286279085143178,1.416819790266496e-06,Downregulated
TACR1,-1.6098482907456475,1.4187780865879518e-06,Downregulated
GJB7,1.47731803996545,1.4365816658462488e-06,Upregulated
SLC35F3,1.6141220798276894,1.4499113325015063e-06,Upregulated
BMP4,-1.3690309675682562,1.4816311993155648e-06,Downregulated
MCOLN2,-1.0629318281306466,1.4837837820419778e-06,Downregulated
NRCAM,1.4821443118952509,1.4929939282704828e-06,Upregulated
CFH,-1.0688231824229335,1.5242730703227171e-06,Downregulated
HLA-G,-1.2315728716312773,1.544096550201387e-06,Downregulated
HAL,-1.3527773639062943,1.552975108552998e-06,Downregulated
AC011484.1,-1.646316185470423,1.560299174094828e-06,Downregulated
BCL2L15,-1.440119065411709,1.5604163258919157e-06,Downregulated
SLC23A1,-1.6894262290184878,1.573968032395553e-06,Downregulated
GYG2,1.140970599097975,1.5787074508502698e-06,Upregulated
HFM1,-1.0700981894147592,1.5919018163000675e-06,Downregulated
HOXB5,-1.1107949292661754,1.639370719938653e-06,Downregulated
RNFT2,1.1355338446148142,1.6532865380773595e-06,Upregulated
HSD17B3,1.533018500963406,1.6741811934893786e-06,Upregulated
SCNN1A,-1.3748977681500083,1.684144075847872e-06,Downregulated
HIST2H2AA4,1.0272551433642256,1.6996775698039476e-06,Upregulated
MEST,1.0747075986486134,1.7115221568987629e-06,Upregulated
ADAMTS15,-1.4374547562169413,1.8156465207491915e-06,Downregulated
CD8A,-1.2904003103949782,1.8181788815312683e-06,Downregulated
REEP2,1.248093258621214,1.845223021791539e-06,Upregulated
NRN1,-1.454299841615616,1.8830934253852187e-06,Downregulated
NAT8L,1.3582148484412904,1.918561285605716e-06,Upregulated
MAPK10,-1.2319583384595898,1.9324646534877e-06,Downregulated
AC103801.2,1.3309174997143716,1.976570687037967e-06,Upregulated
GEM,-1.282743468454079,1.9872810038958905e-06,Downregulated
TNFSF8,-1.4501855382295483,2.00142070463375e-06,Downregulated
DPYSL4,1.2814859605598912,2.009606565766957e-06,Upregulated
SLC2A3,-1.2307833253166829,2.025633204282544e-06,Downregulated
FHOD3,1.4027625003450197,2.1212246636478827e-06,Upregulated
ADH7,3.2076016513246195,2.1276387312556093e-06,Upregulated
ACHE,-1.179639520791918,2.162907786268244e-06,Downregulated
ZNF214,-1.0961303654487509,2.168882402332459e-06,Downregulated
EYA4,-1.5750680256528748,2.1689013415709898e-06,Downregulated
SNCB,1.5202388432534628,2.174379721717345e-06,Upregulated
EFHD1,-1.438843618381263,2.2006964280454083e-06,Downregulated
RELN,-1.6374998373061969,2.238498653291712e-06,Downregulated
OMD,-1.519665290670286,2.239475108910468e-06,Downregulated
CITED1,-1.321124706054721,2.2458076787353867e-06,Downregulated
KLK4,1.3723743546047371,2.322346644046027e-06,Upregulated
NRXN3,-1.1327909194619783,2.3566974170262835e-06,Downregulated
LRGUK,-1.2842380148460393,2.358791318152115e-06,Downregulated
SERPINB3,3.533570381230154,2.372365255620058e-06,Upregulated
HS3ST3A1,1.4172868972975072,2.38205716391191e-06,Upregulated
RNF212,-1.2986321916088928,2.400138318518771e-06,Downregulated
FFAR3,-1.2565356564937544,2.4002026101562003e-06,Downregulated
FNDC1,1.6249991463867826,2.431951452817468e-06,Upregulated
EREG,-1.6755478181112298,2.475868893855641e-06,Downregulated
ZNF385D,-1.2735050995455586,2.5126185646070125e-06,Downregulated
CNGA1,1.0495369922967277,2.5206034638469165e-06,Upregulated
FAIM3,-1.168832723886319,2.52644758359354e-06,Downregulated
GLT1D1,-1.5229595966726146,2.5604666830323438e-06,Downregulated
MKRN3,2.2118207628542184,2.578476657760657e-06,Upregulated
KIAA0226L,-1.0974387848372142,2.5936923513104127e-06,Downregulated
COL9A3,1.650766651770546,2.6134668847500064e-06,Upregulated
PDE6B,-1.0866566808500826,2.614776802055501e-06,Downregulated
SMKR1,1.1529195902953893,2.63807571805404e-06,Upregulated
DEGS2,-1.401637903831439,2.672210156243527e-06,Downregulated
WDR52,-1.0435173526523966,2.6936654531150293e-06,Downregulated
SLFN12L,-1.0109140850132483,2.6990416923482736e-06,Downregulated
MUCL1,2.380228540181132,2.7122000807498405e-06,Upregulated
PIK3R3,-1.0647078266595216,2.7283563876713387e-06,Downregulated
EBF2,-1.1616655138511471,2.73304340771137e-06,Downregulated
TMEM27,-1.055065224211699,2.750112147340957e-06,Downregulated
VIL1,1.0118762111206978,2.76934708825648e-06,Upregulated
PAX8,-1.1693305129266198,2.772729050502926e-06,Downregulated
HOXD9,1.460598695222636,2.824436021723598e-06,Upregulated
TP53TG3,1.5219613824699918,2.864313888323228e-06,Upregulated
GTF2A1L,1.4537073618476293,2.933424358917619e-06,Upregulated
ENPP3,-1.4141506293816488,2.937674884412215e-06,Downregulated
HOXA4,-1.305668167666289,2.9677900163651275e-06,Downregulated
NOTUM,-1.4011861044241618,2.978234625147997e-06,Downregulated
AL353791.1,-1.0806721474736052,2.980355994797397e-06,Downregulated
ZNF704,-1.1293988414508709,2.9835553706117075e-06,Downregulated
ASB9,-1.0908521833733618,3.0076539667281355e-06,Downregulated
VWA2,-1.4901082552596945,3.0158285579583192e-06,Downregulated
CD6,-1.0698078853831283,3.017779808425829e-06,Downregulated
COL21A1,-1.6981182302803042,3.0221749827768645e-06,Downregulated
CDH15,-1.0090837510607713,3.0291986932221945e-06,Downregulated
GSG1L,-1.652700303418492,3.029933718726044e-06,Downregulated
BHLHE41,-1.1372661965709252,3.072700641490076e-06,Downregulated
AL603965.1,-1.4740478601951237,3.078764661199057e-06,Downregulated
RP11-977G19.10,1.5101526578646136,3.1385383748004827e-06,Upregulated
P2RY10,-1.2584159243024828,3.147808495343111e-06,Downregulated
GZMA,-1.2176278661945013,3.217273402045621e-06,Downregulated
BST2,-1.128235211610166,3.218261675957145e-06,Downregulated
SV2A,1.251945842124757,3.230459172796206e-06,Upregulated
SCML2,1.1874396413896111,3.249310458821535e-06,Upregulated
MYH15,-1.1847979838384308,3.2627877769813326e-06,Downregulated
DMRTA1,-1.1814771275924207,3.290550562804496e-06,Downregulated
RASSF6,1.2721619812719511,3.310621018273671e-06,Upregulated
AKR1C2,2.5409897533294608,3.335791897175845e-06,Upregulated
FPGT-TNNI3K,-1.0225633261270382,3.338992747147504e-06,Downregulated
WNT10B,1.5760682040460048,3.342809555834628e-06,Upregulated
DNAJB13,-1.9849263325105528,3.3670748718918197e-06,Downregulated
RBP1,1.2678426135138956,3.388540419643432e-06,Upregulated
GFI1B,-1.8881693310026244,3.4117688416292197e-06,Downregulated
FFAR2,-1.4692409573180818,3.4473578708571115e-06,Downregulated
ILDR2,-1.3462588670044866,3.475236131370947e-06,Downregulated
GPR141,-1.0904134726602264,3.483126313402885e-06,Downregulated
TMEM255A,-1.2873218183719066,3.51177540655868e-06,Downregulated
DNAH11,-1.472193505329873,3.5578888922186893e-06,Downregulated
CCDC78,-2.1459311116254867,3.585269199975806e-06,Downregulated
FCER2,-1.6501714678665085,3.6128937852481218e-06,Downregulated
CCR7,-1.198986558684633,3.643631701120186e-06,Downregulated
KRT79,-1.6620356689930218,3.655315709034621e-06,Downregulated
ATRNL1,1.633590756835253,3.78337558361494e-06,Upregulated
FAM57B,1.301322485712984,3.827133484482263e-06,Upregulated
AMPD1,-1.370456650176167,3.829779079493748e-06,Downregulated
RASL11B,1.2521127840991657,3.849104120884932e-06,Upregulated
SLAMF6,-1.2832896694278435,3.887819197397608e-06,Downregulated
SYCE2,1.0380923564650448,3.93131135066976e-06,Upregulated
FAM129C,-1.3133866116136517,3.933082155510131e-06,Downregulated
CSTA,1.8876444601895663,3.937568533930385e-06,Upregulated
ADAM32,1.2862719526987076,3.962062629364866e-06,Upregulated
SERPINA9,-1.434828689256597,3.983112760996872e-06,Downregulated
REG1A,1.8945235232421995,4.223862369103007e-06,Upregulated
FZD8,-1.0821751930340993,4.2393407433363215e-06,Downregulated
CHRDL2,-1.4489068123432602,4.2393407433363215e-06,Downregulated
CCL2,-1.899019375716872,4.304693852982947e-06,Downregulated
AMIGO2,-1.0309773523057206,4.333595274249331e-06,Downregulated
ZFHX4,1.2158403401467257,4.429765009486854e-06,Upregulated
COL2A1,1.7905891474352085,4.441336144735562e-06,Upregulated
AOAH,-1.0886229648488737,4.453842566536542e-06,Downregulated
HIST2H3A,1.4794776591120908,4.513920099343075e-06,Upregulated
AC006116.20,1.5490810203530998,4.521304609161569e-06,Upregulated
LPPR1,-1.6888992568329255,4.531854155393596e-06,Downregulated
HIST1H4C,1.4293488061918906,4.571814973083741e-06,Upregulated
TMEM45A,1.1960824997832198,4.598174220167535e-06,Upregulated
CXCR3,-1.3258791606678804,4.693633618598791e-06,Downregulated
P2RY6,1.1039099831935737,4.701531651557226e-06,Upregulated
CYP4F11,2.596807345758779,4.753226390191773e-06,Upregulated
DIRAS1,1.3349050861087806,4.828120655422544e-06,Upregulated
SEMA6B,-1.0135174647741954,4.85730424735029e-06,Downregulated
SLC26A5,-1.088650940244163,4.949999647911355e-06,Downregulated
