Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
BCL2A1	597	121.79	532.74	177.53	320.8	299.25	759.08	5292.48	1191.69	262.2	620.67	115.97	132.44	281.09	2209.26	151.22	327.56	320.8	503.95	460.44	78.89	371.22	114.36	159.9	77.25	164.42	444.72	295.11	295.11	122.64	116.78	121.79	10154.69	460.44	57.49	638.15	277.2	547.75	379.04	169.07	665.29	215.77	348.71	395.18	866.07	43.94	373.81	341.51	126.12	59.97	309.83
LIPF	8513	0.95	0.0	3.2	0.0	0.0	0.0	3.92	0.0	0.87	1.01	0.0	0.0	0.0	1.89	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	85.22	0.0	0.0	0.0	175.07	2.94	0.0	21.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.99	0.0	0.0
DKFZP434H0512	0	0.31	0.32	0.28	0.29	0.0	0.79	0.37	0.0	0.27	0.35	0.0	0.0	0.28	2.76	0.27	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.62	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.36	0.0	0.71	0.0	0.0	0.0	0.75
C7orf76	401388	0.39	0.0	0.38	0.0	0.0	0.77	0.0	0.0	1.71	0.77	0.69	4.13	0.0	0.0	0.35	2.46	8.38	0.0	0.4	0.35	0.0	10.08	2.56	0.0	0.43	0.72	0.0	8.71	1.68	3.79	0.0	0.0	0.44	2.48	0.0	0.75	0.0	0.39	0.91	0.0	0.0	0.0	0.0	0.0	1.25	0.39	0.0	1.69	2.29	0.0
ATXN7L2	127002	72.52	125.24	108.9	108.9	67.12	85.22	47.17	104.42	104.42	78.34	104.42	119.26	67.12	101.54	348.71	108.9	49.91	102.97	53.57	218.79	145.02	54.72	80.01	68.55	38.12	51.71	58.71	50.98	76.17	80.01	68.07	76.71	76.71	70.51	100.83	77.25	73.54	37.05	164.42	122.64	75.64	137.14	50.98	87.65	211.31	49.91	87.65	78.89	89.51	63.45
MRPL33	9553	3589.58	1781.89	3419.52	3190.46	3491.39	2609.3	3060.45	1977.24	3168.41	2758.13	2739.08	2573.36	4450.27	3515.68	2739.08	4010.71	6840.04	2240.11	2573.36	2209.26	3742.05	7230.1	1721.16	4095.0	1583.71	3081.75	3280.18	3515.68	2609.3	4239.45	4268.94	2855.44	2319.15	4512.4	4239.45	3395.89	3716.2	2935.74	3690.52	2976.74	2997.45	3372.43	1883.54	3540.14	2816.11	2720.15	3639.7	2209.26	3039.3	2255.7
DKC1	1736	1561.89	1769.57	1950.0	1073.91	1662.49	2090.03	1199.98	1001.93	2209.26	1250.98	1322.37	2468.49	3280.18	514.56	1923.14	1963.57	1870.53	1259.69	1883.54	1685.71	995.0	2104.58	2485.67	934.76	896.64	1183.45	6935.54	1561.89	2061.24	2163.77	2520.38	2148.82	1023.0	2163.77	1909.85	2319.15	1295.13	1605.83	2895.31	1857.6	1397.83	2400.97	718.08	2209.26	1794.29	2119.22	3280.18	2047.0	2193.99	842.36
OSGEP	55644	368.65	651.58	420.68	684.02	642.59	656.11	366.09	476.71	571.05	417.77	363.56	392.44	289.02	902.89	571.05	473.41	543.96	343.89	327.56	1191.69	426.57	599.49	555.41	503.95	366.09	460.44	819.3	607.87	532.74	341.51	1135.2	363.56	483.38	624.99	733.19	237.86	679.29	612.11	555.41	854.13	575.03	775.05	518.15	532.74	896.64	432.53	521.76	289.02	723.08	500.46
OR2C1	4993	0.0	0.0	0.0	2.29	0.0	0.0	1.71	0.84	0.48	1.66	0.23	0.0	0.52	0.0	0.0	0.0	0.55	1.14	0.0	0.74	0.0	0.0	0.57	0.24	0.0	0.0	0.0	1.83	0.0	0.21	1.13	1.51	0.29	0.77	0.26	0.0	0.62	0.54	2.43	0.0	0.0	0.56	3.59	0.0	0.0	0.0	0.82	1.27	0.51	0.58
SGPP2	130367	82.29	130.6	466.88	638.15	187.71	211.31	251.48	406.31	334.46	961.07	183.82	1208.34	72.01	127.0	87.65	493.56	423.61	651.58	825.0	27.25	112.77	587.13	579.04	77.25	435.55	122.64	403.5	384.34	420.68	559.28	67.12	423.61	131.51	183.82	708.18	579.04	368.65	236.21	128.79	228.13	36.27	450.94	234.57	183.82	110.43	258.57	454.09	211.31	400.71	511.0
ANKRD32	84250	45.53	54.72	57.89	87.65	43.32	63.0	65.26	96.01	90.14	71.0	49.56	101.54	80.01	85.22	101.54	77.79	48.52	107.38	84.04	114.36	45.21	48.87	61.25	94.67	63.0	267.73	202.66	75.64	77.79	57.89	63.45	102.97	43.63	92.7	100.13	73.03	59.97	57.89	170.25	80.57	102.97	107.38	37.32	89.51	126.12	204.07	125.24	83.45	72.52	69.52
LIMD2	80774	808.0	866.07	2701.35	463.65	713.11	1322.37	954.43	638.15	1088.92	860.08	334.46	974.5	587.13	902.89	1844.76	497.0	599.49	1159.07	503.95	928.3	1159.07	674.59	395.18	447.82	379.04	660.68	215.77	297.17	1030.12	366.09	1977.24	2664.15	836.53	1268.46	387.02	339.14	866.07	320.8	2224.63	1437.15	356.05	327.56	954.43	684.02	934.76	327.56	325.29	629.35	532.74	1233.75
PSMD7	5713	2148.82	3794.3	2537.92	2758.13	2287.2	2351.53	1733.13	2032.85	2796.65	2895.31	2976.74	1883.54	4066.71	1674.06	4010.71	1909.85	2451.44	2956.17	3124.78	2997.45	1896.65	4066.71	3820.7	1709.26	2451.44	3395.89	2271.4	1896.65	1857.6	3716.2	2303.12	1508.65	2255.7	2047.0	1896.65	3190.46	2591.27	3589.58	2351.53	1709.26	3491.39	2915.45	2664.15	1594.73	2739.08	2193.99	2451.44	2997.45	2075.59	1857.6
ZNF37A	7587	138.1	138.1	88.88	82.29	105.89	117.6	108.9	106.63	88.26	108.14	97.36	143.01	66.18	146.03	177.53	108.14	77.79	151.22	112.77	121.79	111.99	91.41	138.1	107.38	61.68	148.09	43.02	241.19	176.29	42.11	128.79	229.72	132.44	74.06	80.57	89.51	101.54	96.01	132.44	98.73	136.19	111.21	122.64	126.12	191.67	50.98	130.6	105.15	96.01	119.26
AC027228.1	0	0.0	0.84	2.2	1.85	1.11	1.31	2.23	0.8	0.0	0.48	0.0	0.72	1.48	2.18	2.71	1.39	1.19	0.8	0.0	1.04	0.0	2.61	2.01	1.57	0.0	0.45	1.83	1.2	0.0	0.0	1.14	1.97	0.51	1.41	0.46	4.17	0.48	0.43	2.76	1.55	1.43	0.45	0.51	1.73	1.87	0.0	1.14	1.27	0.0	0.0
ANKS1B	56899	3.79	7.34	12.27	3.59	2.94	9.78	38.12	8.13	17.64	5.5	2.78	43.32	26.1	29.48	32.36	0.77	14.67	4.28	5.28	12.93	10.24	9.41	4.86	40.93	1.31	5.15	1.43	16.51	3.32	0.78	64.34	11.64	0.56	7.75	15.8	7.34	9.2	2.46	35.76	1.83	3.44	13.22	5.82	14.03	24.81	1.17	12.18	3.32	5.77	4.94
TRIB2	28951	231.32	603.67	187.71	1167.14	563.18	764.36	1127.35	579.04	497.0	1023.0	612.11	878.17	432.53	620.67	1216.75	651.58	327.56	1832.01	860.08	228.13	323.03	703.28	532.74	176.29	466.88	334.46	1191.69	329.84	591.22	376.41	503.95	902.89	620.67	1427.22	532.74	1487.87	656.11	688.78	205.5	599.49	358.54	361.04	595.34	239.52	988.12	1104.13	420.68	915.51	1167.14	775.05
ZNF202	7753	161.02	170.25	80.01	218.79	144.01	123.5	139.07	172.65	97.36	198.47	127.0	152.28	153.34	99.43	121.79	136.19	262.2	138.1	154.42	237.86	89.51	189.02	153.34	183.82	71.5	91.41	195.72	96.68	208.38	197.09	120.94	139.07	130.6	228.13	209.84	114.36	90.77	166.73	137.14	117.6	356.05	177.53	76.71	114.36	316.37	90.14	151.22	139.07	246.28	112.77
AC102948.2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A24	29957	221.86	555.41	332.14	432.53	158.79	293.07	264.03	796.86	151.22	303.44	420.68	368.65	363.56	567.1	551.56	156.59	218.79	395.18	373.81	218.79	269.6	171.45	234.57	423.61	583.07	540.19	457.25	693.58	236.21	320.8	199.85	447.82	447.82	125.24	265.87	435.55	368.65	403.5	387.02	493.56	287.01	293.07	226.54	483.38	624.99	291.04	591.22	381.68	186.4	381.68
UBL5	59286	7966.99	10883.59	5872.48	10368.08	11267.44	10440.2	10154.69	6792.79	16045.82	8778.97	10368.08	6207.38	21468.49	10659.59	6745.86	8658.09	12502.12	7695.57	9540.5	10225.32	10084.54	14765.09	10512.82	6516.03	6652.97	12853.63	8363.13	9673.69	12244.81	17927.91	9808.75	11584.24	6207.38	9945.68	12244.81	10733.74	12943.04	10733.74	15499.21	9344.14	13681.08	16843.62	7749.1	12160.22	5711.87	10440.2	8305.36	8840.04	9279.58	9215.48
NXF2B	56001	2.36	0.0	0.0	0.8	0.0	7.22	1.81	0.0	0.0	0.0	0.84	0.0	0.0	69.52	0.0	0.0	43.63	0.0	1.28	500.46	0.0	27.44	0.0	0.0	0.0	0.0	312.0	0.47	0.0	2.48	0.0	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.42	0.46	0.0	0.0	0.0	0.0	71.5	4.24	0.0	521.76	3.92	0.0
EIF4G2	1982	7331.05	14163.58	10808.41	12160.22	8191.0	7911.95	10808.41	8247.98	4972.34	14561.8	10959.3	11827.67	9808.75	8191.0	11424.74	6699.25	12244.81	6516.03	11189.6	7130.55	7857.29	11909.94	9088.59	19082.0	20451.65	9279.58	9945.68	14461.21	11909.94	12764.83	6207.38	22850.48	10883.59	10014.87	7032.37	13681.08	9088.59	11745.96	5913.33	11909.94	12943.04	7230.1	15824.9	8901.53	8134.41	14867.79	8778.97	9740.98	12943.04	12853.63
LRRC37B	114659	384.34	209.84	314.17	102.97	232.94	258.57	198.47	155.5	218.79	155.5	267.73	303.44	171.45	242.88	334.46	139.07	237.86	155.5	158.79	239.52	138.1	246.28	185.11	167.9	136.19	139.07	163.28	356.05	190.34	129.69	371.22	239.52	161.02	463.65	77.79	237.86	81.71	118.43	336.79	301.33	125.24	177.53	137.14	118.43	316.37	157.68	143.01	173.85	253.23	232.94
CYTH4	27128	112.77	351.14	173.85	226.54	48.87	559.28	432.53	665.29	269.6	420.68	92.05	60.82	182.55	669.92	112.77	175.07	108.9	353.59	195.72	99.43	376.41	68.07	193.01	125.24	599.49	171.45	95.34	120.1	72.52	66.65	981.29	229.72	493.56	38.4	136.19	183.82	220.32	128.79	154.42	647.07	153.34	158.79	264.03	392.44	68.07	120.94	57.08	111.99	73.54	447.82
FAM161A	84140	39.5	58.71	189.02	51.71	35.5	58.71	120.1	55.49	82.87	42.71	35.0	169.07	82.29	76.71	297.17	53.95	78.34	92.7	33.78	122.64	112.77	59.97	66.65	61.25	18.16	48.18	50.98	99.43	53.95	42.11	36.27	136.19	37.59	144.01	21.01	65.26	32.36	39.5	189.02	27.44	36.53	75.64	63.45	32.13	327.56	241.19	118.43	52.45	81.14	124.37
AC004824.2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBP6	3489	476.71	603.67	525.39	3443.31	2178.83	603.67	438.59	1870.53	356.05	392.44	896.64	151.22	1225.22	723.08	82.87	134.3	217.27	2240.11	703.28	88.26	1216.75	279.14	376.41	32.82	3690.52	981.29	371.22	102.25	493.56	151.22	82.87	277.2	2537.92	954.43	327.56	460.44	511.0	6121.9	77.79	1127.35	181.28	327.56	1030.12	511.0	723.08	5255.91	4123.49	2664.15	1073.91	194.36
CERCAM	51148	1407.55	961.07	1529.73	420.68	2796.65	1639.59	1073.91	961.07	967.76	981.29	1467.37	1322.37	988.12	392.44	669.92	629.35	1088.92	1322.37	1119.56	480.04	1508.65	460.44	1936.53	1467.37	1487.87	2047.0	269.6	808.0	1651.0	177.53	332.14	1167.14	3564.78	796.86	470.14	660.68	1008.9	808.0	529.06	1594.73	320.8	802.41	2915.45	1977.24	753.83	802.41	679.29	2875.3	1277.29	748.61
B3GNT4	79369	169.07	93.35	105.15	26.86	63.89	25.17	15.11	77.79	68.55	23.59	127.89	43.94	35.76	36.27	95.34	49.91	68.55	67.59	46.84	25.72	88.26	18.7	57.08	19.82	101.54	127.0	44.89	121.79	169.07	51.71	40.64	26.1	58.71	73.03	20.56	29.48	80.57	116.78	27.84	85.82	27.84	146.03	211.31	205.5	62.56	65.26	68.55	104.42	66.65	25.54
TNFRSF10D	8793	111.99	397.93	23.25	95.34	155.5	37.32	21.16	246.28	21.16	115.16	37.05	6.84	41.81	221.86	58.3	24.28	51.35	63.45	100.83	127.89	32.36	4.86	25.54	53.19	119.26	21.94	228.13	21.78	87.03	36.79	74.58	43.32	303.44	13.42	215.77	12.36	96.68	457.25	12.0	95.34	19.11	170.25	158.79	47.84	193.01	38.4	111.21	275.28	39.79	293.07
AES	166	6426.31	8022.41	8598.28	12764.83	2664.15	8305.36	6561.36	8718.32	8479.89	6294.04	5633.22	6935.54	7803.01	12676.65	4937.99	2915.45	5555.65	8421.31	4903.87	3081.75	8598.28	7857.29	10225.32	5041.77	4388.98	8247.98	4038.61	6250.56	5555.65	8305.36	10368.08	7695.57	6426.31	7433.4	6471.02	5791.62	9945.68	3349.13	10014.87	8078.22	4607.24	7331.05	5913.33	6250.56	3639.7	5147.73	5147.73	8718.32	6887.62	9808.75
FAM189A1	23359	5.96	5.5	1.62	3.38	1.31	3.53	7.0	1.04	0.0	4.21	1.38	0.67	24.46	32.82	2.61	0.0	2.32	1.36	3.08	32.82	0.97	1.64	2.71	14.89	7.57	5.77	1.6	2.97	7.22	0.97	1.03	6.57	1.97	1.53	6.84	1.14	4.58	1.36	5.02	0.41	1.27	1.08	8.19	1.87	58.71	0.42	1.03	3.76	6.26	2.43
PPM1G	5496	3081.75	2319.15	4575.41	1870.53	2209.26	2796.65	3372.43	2319.15	4704.07	1605.83	2133.97	1639.59	3146.52	1487.87	2720.15	3716.2	2956.17	3103.19	2240.11	2701.35	3349.13	3235.01	2417.67	2271.4	1745.2	1909.85	3081.75	3103.19	2976.74	2555.58	6561.36	2319.15	1639.59	3742.05	2796.65	2591.27	2400.97	2255.7	3665.02	2816.11	3146.52	2627.46	2609.3	2976.74	2163.77	2758.13	3103.19	2417.67	2485.67	1896.65
PRDM10	56980	25.54	82.87	49.56	98.04	48.87	61.25	75.11	82.87	30.12	103.69	58.3	104.42	68.07	57.89	90.77	64.34	60.82	92.7	98.73	136.19	57.49	81.14	81.14	107.38	67.59	61.25	47.84	71.0	120.1	50.63	44.89	89.51	79.45	54.33	56.28	77.79	51.71	87.03	79.45	62.56	96.01	70.01	62.12	48.87	75.11	44.89	88.26	68.55	116.78	73.03
PGF	5228	1963.57	1685.71	3928.15	341.51	299.25	293.07	915.51	473.41	599.49	629.35	1427.22	547.75	363.56	118.43	109.66	1477.58	260.38	327.56	651.58	358.54	305.55	92.05	295.11	96.01	3280.18	656.11	1277.29	217.27	684.02	187.71	96.01	748.61	1233.75	178.77	234.57	647.07	921.88	1073.91	295.11	532.74	934.76	1551.09	1191.69	616.37	775.05	698.41	708.18	423.61	480.04	808.0
CTAGE15	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL11	6356	29.7	19.82	96.68	7.06	299.25	119.26	190.34	5.02	277.2	148.09	141.02	71.5	26.86	125.24	35.0	62.56	55.1	126.12	237.86	64.34	159.9	20.11	20.56	33.54	248.0	780.44	43.94	12.45	46.18	24.81	141.02	185.11	713.11	3.29	43.94	10.47	178.77	123.5	12.74	145.02	2.58	638.15	429.54	373.81	2.76	118.43	39.5	638.15	138.1	73.03
C9orf24	84688	51.71	24.28	226.54	463.65	79.45	53.19	56.68	11.38	64.8	25.72	76.17	4.39	54.33	2468.49	12.64	2.41	113.56	68.55	23.93	3.92	78.89	8.51	76.17	1.25	0.0	0.0	2.58	19.25	6.36	540.19	20.56	55.1	1.22	7.22	5.36	13.52	52.82	5.19	14.24	32.36	0.0	36.27	5.11	17.51	48.87	9.13	23.42	11.64	3.72	16.63
WNT9B	7484	2.66	2.34	0.71	0.36	1.04	2.92	3.47	0.37	0.34	0.0	0.38	0.65	1.39	2.97	0.65	0.99	0.0	1.83	0.0	0.97	5.23	0.36	7.28	0.0	1.25	3.92	0.36	1.13	1.64	0.34	0.0	1.51	2.63	1.0	3.63	0.0	2.51	0.0	0.34	1.1	0.34	0.0	8.71	0.41	4.39	0.0	0.0	0.39	1.03	1.17
BBS9	27241	92.7	89.51	299.25	138.1	95.34	153.34	157.68	144.01	60.39	77.25	131.51	100.83	139.07	176.29	190.34	88.88	100.13	145.02	128.79	126.12	92.7	53.19	104.42	102.25	194.36	142.01	363.56	76.71	46.84	86.43	129.69	271.48	255.0	86.43	76.17	83.45	102.97	84.63	138.1	108.9	95.34	101.54	136.19	193.01	262.2	87.65	74.58	136.19	108.9	122.64
SI	6476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67
PARM1	25849	830.75	277.2	2075.59	325.29	119.26	269.6	555.41	371.22	224.97	647.07	61.25	909.17	154.42	607.87	48.18	45.85	114.36	305.55	289.02	318.57	264.03	43.63	138.1	55.89	23.93	130.6	30.78	224.97	25.54	170.25	813.63	5366.37	120.94	82.87	167.9	228.13	595.34	229.72	271.48	49.21	158.79	82.29	223.41	182.55	72.01	121.79	182.55	66.18	52.45	2004.85
WDR31	114987	23.93	26.47	27.25	49.91	18.16	27.05	17.9	43.94	18.97	20.71	51.71	37.85	26.86	44.57	122.64	14.35	38.12	21.94	28.86	43.02	21.16	38.4	57.08	13.72	19.53	24.63	28.65	38.95	24.81	40.07	68.55	38.12	12.27	19.11	6.84	25.17	12.36	12.0	122.64	7.51	28.86	13.62	6.16	12.27	58.3	27.25	26.67	8.38	25.91	16.15
IFI6	2537	2417.67	884.29	4038.61	1991.0	35856.82	9215.48	16843.62	5183.54	10733.74	2417.67	825.0	11992.79	1167.14	9088.59	3060.45	5006.93	1857.6	2047.0	1081.39	3955.48	31650.8	3820.7	3372.43	14262.1	10084.54	7485.11	6079.61	9474.59	775.05	1844.76	3325.99	6516.03	5112.16	4802.93	842.36	1073.91	2255.7	2075.59	3928.15	2915.45	5831.91	368.65	5711.87	1225.22	1001.93	3768.09	4388.98	2271.4	575.03	7911.95
METTL21A	151194	358.54	198.47	397.93	293.07	241.19	305.55	463.65	336.79	432.53	316.37	202.66	543.96	647.07	346.29	642.59	403.5	384.34	460.44	309.83	423.61	299.25	571.05	620.67	571.05	141.02	228.13	190.34	764.36	595.34	249.73	450.94	406.31	186.4	567.1	587.13	305.55	329.84	297.17	529.06	155.5	218.79	420.68	224.97	432.53	738.29	486.75	599.49	281.09	229.72	312.0
EIF2AK3	9451	476.71	264.03	591.22	607.87	246.28	493.56	587.13	208.38	242.88	503.95	232.94	813.63	412.0	251.48	353.59	262.2	480.04	312.0	417.77	507.46	332.14	480.04	503.95	698.41	248.0	316.37	234.57	647.07	529.06	669.92	120.1	316.37	351.14	379.04	205.5	540.19	368.65	332.14	297.17	228.13	283.05	327.56	460.44	228.13	301.33	583.07	507.46	447.82	500.46	444.72
CUL4B	8450	490.14	559.28	514.56	575.03	708.18	529.06	435.55	500.46	412.0	470.14	454.09	759.08	733.19	346.29	791.35	381.68	603.67	480.04	575.03	540.19	336.79	507.46	872.1	403.5	368.65	579.04	748.61	733.19	497.0	454.09	551.56	647.07	490.14	674.59	579.04	753.83	414.87	551.56	921.88	466.88	555.41	599.49	379.04	713.11	764.36	529.06	559.28	775.05	674.59	536.45
DEXI	28955	775.05	759.08	775.05	825.0	540.19	825.0	819.3	567.1	947.83	728.11	497.0	346.29	642.59	854.13	511.0	872.1	563.18	759.08	813.63	567.1	738.29	791.35	974.5	529.06	595.34	518.15	743.43	703.28	1051.79	819.3	624.99	339.14	884.29	660.68	450.94	555.41	896.64	808.0	518.15	503.95	414.87	713.11	1295.13	954.43	665.29	698.41	638.15	1059.11	633.73	775.05
ALPL	249	94.01	2061.24	1233.75	2209.26	186.4	540.19	341.51	149.12	171.45	1977.24	76.71	444.72	214.27	2090.03	187.71	122.64	223.41	463.65	511.0	293.07	599.49	65.26	102.25	248.0	57.08	420.68	76.71	329.84	819.3	660.68	75.64	87.65	237.86	884.29	1001.93	94.67	5872.48	928.3	1359.57	105.15	71.5	599.49	346.29	297.17	1388.16	785.88	674.59	688.78	147.06	327.56
RAB9B	51209	9.06	4.17	20.56	5.45	8.45	11.64	6.46	2.63	7.28	7.34	4.7	7.94	5.73	12.45	48.18	1.79	8.99	2.97	6.73	20.56	8.92	20.11	7.94	7.06	1.83	7.94	7.22	12.93	2.68	5.23	60.39	20.41	8.92	19.53	2.84	8.99	4.86	15.68	94.01	4.66	2.78	4.13	11.21	3.35	34.02	4.06	1.58	7.46	6.26	16.75
PCTP	58488	543.96	483.38	149.12	316.37	205.5	412.0	251.48	397.93	264.03	314.17	209.84	336.79	289.02	406.31	559.28	85.22	575.03	332.14	371.22	307.69	248.0	866.07	267.73	199.85	177.53	215.77	460.44	376.41	120.1	514.56	121.79	299.25	256.78	607.87	194.36	470.14	381.68	220.32	470.14	493.56	336.79	426.57	164.42	127.0	211.31	275.28	88.26	150.17	197.09	297.17
HAUS7	55559	314.17	595.34	607.87	460.44	647.07	674.59	629.35	334.46	728.11	423.61	395.18	698.41	1066.48	559.28	612.11	713.11	571.05	595.34	351.14	435.55	551.56	381.68	988.12	483.38	555.41	348.71	1721.16	351.14	854.13	490.14	1008.9	825.0	559.28	1066.48	703.28	629.35	457.25	463.65	1015.93	1037.29	353.59	559.28	353.59	1313.23	1175.27	507.46	785.88	629.35	698.41	429.54
TRPV3	162514	1.89	146.03	4.21	17.77	59.97	14.24	11.21	9.41	23.42	32.82	55.89	32.82	9.78	5.32	24.81	85.82	122.64	22.1	46.18	111.99	57.08	21.78	10.71	107.38	323.03	10.63	63.45	18.7	18.7	42.11	7.0	4.46	93.35	130.6	18.43	76.17	9.27	16.51	48.52	51.35	51.71	33.06	63.45	11.82	10.31	46.84	43.02	20.41	82.29	10.47
SNRPD1	6632	2434.5	1540.37	2468.49	1628.26	4038.61	2451.44	2061.24	1662.49	4181.07	1721.16	2976.74	2090.03	3639.7	1059.11	4802.93	3303.0	2956.17	1963.57	1819.35	1963.57	1674.06	3124.78	1605.83	2555.58	1819.35	2367.9	2976.74	2255.7	1721.16	3794.3	5594.3	2133.97	967.76	3982.99	2485.67	2956.17	2645.74	3419.52	5006.93	2351.53	2875.3	5995.9	1950.0	1963.57	2434.5	8363.13	4181.07	1628.26	2701.35	974.5
TMSB15B	11013	172.65	129.69	191.67	43.63	363.56	41.81	153.34	26.67	153.34	68.07	153.34	224.97	293.07	66.18	718.08	15.68	220.32	18.97	77.79	175.07	44.89	285.03	33.54	571.05	53.57	62.12	18.56	185.11	98.04	198.47	281.09	55.1	71.5	486.75	23.42	23.76	81.71	127.89	928.3	50.27	7.46	116.78	116.78	61.25	258.57	105.15	131.51	208.38	70.01	218.79
RP11-863K10.7	0	0.83	3.26	8.51	2.97	1.68	4.24	2.86	1.11	1.89	2.01	1.13	0.0	0.77	4.31	3.63	1.85	2.46	3.38	0.54	0.14	1.17	0.17	2.23	0.51	0.22	1.51	0.16	5.96	0.42	9.13	8.0	1.16	2.92	1.0	0.0	1.97	2.03	0.8	3.38	0.18	0.0	0.52	7.0	1.28	5.63	1.14	0.0	6.67	0.74	3.32
CCDC25	55246	256.78	629.35	414.87	633.73	647.07	435.55	718.08	412.0	234.57	450.94	808.0	555.41	426.57	409.15	981.29	432.53	253.23	371.22	551.56	400.71	379.04	320.8	651.58	470.14	348.71	733.19	480.04	723.08	559.28	314.17	476.71	341.51	242.88	660.68	713.11	728.11	679.29	457.25	318.57	368.65	514.56	543.96	423.61	607.87	417.77	651.58	514.56	616.37	438.59	595.34
TMCC3	57458	37.32	159.9	56.68	131.51	82.29	164.42	81.71	113.56	63.0	118.43	144.01	117.6	50.27	82.29	23.25	47.17	142.01	72.01	169.07	105.89	122.64	67.12	138.1	82.29	679.29	96.68	139.07	180.02	13.52	139.07	116.78	35.76	122.64	106.63	165.57	186.4	108.9	167.9	31.22	119.26	102.25	20.11	120.94	145.02	63.45	130.6	62.12	159.9	62.12	154.42
FRS2	10818	144.01	155.5	110.43	170.25	146.03	166.73	177.53	127.0	157.68	224.97	164.42	249.73	141.02	145.02	161.02	148.09	295.11	208.38	285.03	158.79	116.78	175.07	215.77	373.81	156.59	164.42	100.83	236.21	194.36	187.71	73.54	262.2	165.57	96.01	139.07	260.38	113.56	309.83	162.14	180.02	291.04	291.04	209.84	138.1	295.11	172.65	258.57	185.11	189.02	316.37
SNURF	8926	0.0	2.29	0.0	1.5	0.0	1.39	0.0	1.23	0.0	0.69	0.62	0.83	0.59	10.47	7.4	0.55	1.89	0.61	3.32	0.0	2.58	1.51	1.64	0.62	0.35	0.65	0.0	0.64	0.0	1.43	0.0	0.0	1.48	1.97	1.0	0.0	1.75	0.0	2.25	0.0	0.0	0.0	1.11	0.0	0.0	0.0	2.12	0.0	0.0	1.0
